Date,USD,IDR,JPY,CNY,AUD,GBP,EUR,SGD,VND,DKK,INR,ZAR,UGX
23-Jan-22,1,0.0000699,0.0087874,0.1577287,0.7194245,1.3568521,1.1348162,0.7436603,0.0000442,0.15220,0.01346,0.06621,0.000284495
24-Jan-22,1,0.0000697,0.0087887,0.1580253,0.7124537,1.3487996,1.1304544,0.7428869,0.0000441,0.15148,0.01339,0.06533,0.000284171
25-Jan-22,1,0.0000697,0.0087696,0.1579804,0.7125552,1.3460762,1.1267606,0.7434391,0.0000442,0.15155,0.01337,0.06545,0.000284091
26-Jan-22,1,0.0000697,0.0087514,0.1581778,0.7170515,1.3511688,1.12765,0.7437709,0.0000442,0.15108,0.01335,0.06575,0.000284091
27-Jan-22,1,0.0000695,0.0086686,0.1570475,0.7076139,1.3386881,1.1159469,0.7395903,0.0000442,0.14967,0.01329,0.06481,0.000284495
28-Jan-22,1,0.0000694,0.0086556,0.1571907,0.6973987,1.3390466,1.1138338,0.7371913,0.0000442,0.14978,0.01333,0.06396,0.000285307
29-Jan-22,1,0.0000694,0.0086556,0.1571907,0.6973987,1.3390466,1.1138338,0.7371913,0.0000442,0.14978,0.01333,0.06396,0.000285307
30-Jan-22,1,0.0000694,0.0086556,0.1571907,0.6973987,1.3390466,1.1138338,0.7371913,0.0000442,0.14978,0.01333,0.06396,0.000285307
31-Jan-22,1,0.0000696,0.0086622,0.157208,0.7051689,1.3415616,1.1155734,0.7383343,0.0000442,0.15037,0.01340,0.06481,0.000285662
01-Feb-22,1,0.0000698,0.0087206,0.157208,0.7096225,1.3486177,1.1259993,0.7408505,0.0000442,0.15139,0.01338,0.06548,0.000286533
02-Feb-22,1,0.0000697,0.0087524,0.157208,0.7153588,1.3577733,1.1322464,0.7422803,0.0000442,0.15197,0.01337,0.06521,0.000286645
03-Feb-22,1,0.0000695,0.0087063,0.1571981,0.7120986,1.3563,1.1285408,0.7418948,0.0000442,0.15198,0.01338,0.06543,0.000286123
04-Feb-22,1,0.0000695,0.0087033,0.157208,0.7091696,1.3551972,1.1463946,0.7434944,0.0000442,0.15357,0.01339,0.06472,0.000286123
05-Feb-22,1,0.0000695,0.0087033,0.157208,0.7091696,1.3551972,1.1463946,0.7434944,0.0000442,0.15357,0.01339,0.06472,0.000286123
06-Feb-22,1,0.0000695,0.0087033,0.157208,0.7091696,1.3551972,1.1463946,0.7434944,0.0000442,0.15357,0.01339,0.06472,0.000286123
07-Feb-22,1,0.0000695,0.008699,0.1572228,0.7111364,1.3517167,1.1446886,0.7438262,0.0000441,0.15400,0.01339,0.06449,0.000285794
08-Feb-22,1,0.0000695,0.0086634,0.1570574,0.7118958,1.352265,1.1407712,0.7432181,0.000044,0.15333,0.01338,0.06498,0.000285063
09-Feb-22,1,0.0000698,0.0086603,0.1571635,0.717669,1.3572204,1.1435106,0.7449899,0.0000441,0.15377,0.01337,0.06554,0.000284091
10-Feb-22,1,0.0000698,0.0086384,0.157297,0.7196833,1.3577733,1.143903,0.7454342,0.0000441,0.15365,0.01331,0.06623,0.000283688
11-Feb-22,1,0.0000699,0.0086335,0.1573366,0.7168459,1.3598042,1.1416828,0.7443245,0.0000441,0.15341,0.01327,0.06605,0.000284495
12-Feb-22,1,0.0000699,0.0086335,0.1573366,0.7168459,1.3598042,1.1416828,0.7443245,0.0000441,0.15341,0.01327,0.06605,0.000284495
13-Feb-22,1,0.0000699,0.0086335,0.1573366,0.7168459,1.3598042,1.1416828,0.7443245,0.0000441,0.15341,0.01327,0.06605,0.000284495
14-Feb-22,1,0.0000699,0.0086646,0.1573044,0.7115918,1.3517167,1.1316057,0.7421701,0.000044,0.15225,0.01323,0.06612,0.000284964
15-Feb-22,1,0.0000701,0.0086484,0.1576367,0.7140817,1.354463,1.1345587,0.7432181,0.000044,0.15221,0.01330,0.06607,0.000285144
16-Feb-22,1,0.0000701,0.008644,0.1577237,0.7170515,1.35483,1.137139,0.7437156,0.000044,0.15272,0.01332,0.06640,0.000285014
17-Feb-22,1,0.0000698,0.00869,0.1577859,0.7202535,1.3618412,1.1370097,0.7442137,0.0000439,0.15288,0.01333,0.06677,0.000285307
18-Feb-22,1,0.0000696,0.0086944,0.1580453,0.7207207,1.3609145,1.1354604,0.7442691,0.0000438,0.15228,0.01340,0.06619,0.000285714
19-Feb-22,1,0.0000696,0.0086944,0.1580453,0.7207207,1.3609145,1.1354604,0.7442691,0.0000438,0.15228,0.01340,0.06619,0.000285714
20-Feb-22,1,0.0000696,0.0086944,0.1580453,0.7207207,1.3609145,1.1354604,0.7442691,0.0000438,0.15228,0.01340,0.06619,0.000285714
21-Feb-22,1,0.0000697,0.0087081,0.1578432,0.7198388,1.3610998,1.1337868,0.7427213,0.0000439,0.15228,0.01340,0.06619,0.000285144
22-Feb-22,1,0.0000696,0.0086885,0.1580303,0.7206168,1.3553809,1.1341726,0.7428869,0.0000438,0.15233,0.01339,0.06631,0.000284981
23-Feb-22,1,0.0000697,0.0086874,0.1582829,0.7275373,1.3592497,1.1344299,0.7437156,0.0000438,0.15214,0.01341,0.06635,0.0002849
24-Feb-22,1,0.0000694,0.0087021,0.1581128,0.7159221,1.3374348,1.1163206,0.7380618,0.0000438,0.14994,0.01322,0.06484,0.000283688
25-Feb-22,1,0.0000697,0.0086516,0.1583556,0.721709,1.3394053,1.1215792,0.7390437,0.0000438,0.15101,0.01331,0.06587,0.000282646
26-Feb-22,1,0.0000697,0.0086516,0.1583556,0.721709,1.3394053,1.1215792,0.7390437,0.0000438,0.15101,0.01331,0.06587,0.000282646
27-Feb-22,1,0.0000697,0.0086516,0.1583556,0.721709,1.3394053,1.1215792,0.7390437,0.0000438,0.15101,0.01331,0.06587,0.000282646
28-Feb-22,1,0.0000696,0.0086606,0.1584686,0.7221259,1.3404826,1.1199462,0.7367025,0.0000438,0.15098,0.01324,0.06480,0.000282929
01-Mar-22,1,0.0000696,0.0087101,0.1584108,0.7264802,1.3401233,1.116196,0.7367568,0.0000438,0.14979,0.01320,0.06487,0.000283688
02-Mar-22,1,0.0000695,0.0086711,0.1583105,0.7272198,1.3329779,1.1106175,0.7375175,0.0000438,0.14950,0.01321,0.06501,0.000281546
03-Mar-22,1,0.0000695,0.008641,0.1582379,0.7316359,1.3381507,1.1075424,0.7363228,0.0000438,0.14850,0.01316,0.06575,0.000280978
04-Mar-22,1,0.0000695,0.0086621,0.1582429,0.7348618,1.3266118,1.0928962,0.7348618,0.0000438,0.14693,0.01309,0.06510,0.00027933
05-Mar-22,1,0.0000695,0.0086621,0.1582429,0.7348618,1.3266118,1.0928962,0.7348618,0.0000438,0.14693,0.01309,0.06510,0.00027933
06-Mar-22,1,0.0000695,0.0086621,0.1582429,0.7348618,1.3266118,1.0928962,0.7348618,0.0000438,0.14693,0.01309,0.06510,0.00027933
07-Mar-22,1,0.0000695,0.0086778,0.1582529,0.738607,1.3185654,1.0894433,0.7345919,0.0000438,0.14588,0.01300,0.06523,0.000277624
08-Mar-22,1,0.0000696,0.0086424,0.158303,0.7275373,1.3094147,1.089206,0.7331916,0.0000438,0.14593,0.01299,0.06538,0.000277624
09-Mar-22,1,0.00007,0.0086348,0.1582779,0.7332991,1.3154433,1.0992635,0.734538,0.0000438,0.14782,0.01309,0.06646,0.000277162
10-Mar-22,1,0.00007,0.008623,0.1582003,0.7336219,1.3168291,1.1084017,0.736106,0.0000438,0.14927,0.01309,0.06645,0.000276855
11-Mar-22,1,0.00007,0.0085552,0.1578283,0.7318501,1.3087292,1.0990219,0.735186,0.0000437,0.14818,0.01307,0.06651,0.000277119
12-Mar-22,1,0.00007,0.0085552,0.1578283,0.7318501,1.3087292,1.0990219,0.735186,0.0000437,0.14818,0.01307,0.06651,0.000277119
13-Mar-22,1,0.00007,0.0085552,0.1578283,0.7318501,1.3087292,1.0990219,0.735186,0.0000437,0.14818,0.01307,0.06651,0.000277119
14-Mar-22,1,0.0000699,0.0084764,0.1571586,0.7240605,1.3061651,1.0960105,0.7332453,0.0000437,0.14703,0.01307,0.06633,0.000277778
15-Mar-22,1,0.00007,0.0084761,0.1567521,0.7215007,1.3077024,1.0991427,0.7330841,0.0000437,0.14799,0.01309,0.06616,0.00027894
16-Mar-22,1,0.0000701,0.0084537,0.1574679,0.7249529,1.3090719,1.0993843,0.7345919,0.0000437,0.14755,0.01313,0.06664,0.00027933
