Date,USD,IDR,JPY,CNY,AUD,GBP,EUR,SGD,VND,,,Source,Download historical exchange rates from the ECB to excel (excelrates.com)
31 Dec 2021,1.00,0.0000703,0.0086869,0.1574208,0.7253210,1.3478906,1.1326311,0.7412898,0.0000438,,,,
01 Jan 2022,1.00,0.0000703,0.0086869,0.1574208,0.7253210,1.3478906,1.1326311,0.7412898,0.0000438,,,,
02 Jan 2022,1.00,0.0000703,0.0086869,0.1574208,0.7253210,1.3478906,1.1326311,0.7412898,0.0000438,,,,
03 Jan 2022,1.00,0.0000701,0.0086971,0.1573292,0.7236414,1.3495277,1.1354604,0.7405762,0.0000438,,,,
04 Jan 2022,1.00,0.0000696,0.0085988,0.1568185,0.7192175,1.3487996,1.1279044,0.7367025,0.0000440,,,,
05 Jan 2022,1.00,0.0000696,0.0086385,0.1570179,0.7255841,1.3548300,1.1318619,0.7378985,0.0000439,,,,
06 Jan 2022,1.00,0.0000695,0.0086341,0.1567447,0.7171543,1.3535463,1.1314777,0.7352941,0.0000440,,,,
07 Jan 2022,1.00,0.0000698,0.0086310,0.1567865,0.7148985,1.3542795,1.1298158,0.7357269,0.0000441,,,,
08 Jan 2022,1.00,0.0000698,0.0086310,0.1567865,0.7148985,1.3542795,1.1298158,0.7357269,0.0000441,,,,
09 Jan 2022,1.00,0.0000698,0.0086310,0.1567865,0.7148985,1.3542795,1.1298158,0.7357269,0.0000441,,,,
10 Jan 2022,1.00,0.0000699,0.0086761,0.1569144,0.7175145,1.3570362,1.1318619,0.7376263,0.0000441,,,,
11 Jan 2022,1.00,0.0000699,0.0086567,0.1568898,0.7173087,1.3579576,1.1336583,0.7388799,0.0000441,,,,
12 Jan 2022,1.00,0.0000698,0.0086668,0.1570894,0.7213446,1.3642565,1.1370097,0.7403569,0.0000441,,,,
13 Jan 2022,1.00,0.0000700,0.0087517,0.1572154,0.7297140,1.3721186,1.1462632,0.7430525,0.0000440,,,,
14 Jan 2022,1.00,0.0000698,0.0087939,0.1573936,0.7243752,1.3708019,1.1446886,0.7424456,0.0000440,,,,
15 Jan 2022,1.00,0.0000698,0.0087939,0.1573936,0.7243752,1.3708019,1.1446886,0.7424456,0.0000440,,,,
16 Jan 2022,1.00,0.0000698,0.0087939,0.1573936,0.7243752,1.3708019,1.1446886,0.7424456,0.0000440,,,,
17 Jan 2022,1.00,0.0000698,0.0087286,0.1574952,0.7211885,1.3644426,1.1402509,0.7417297,0.0000440,,,,
18 Jan 2022,1.00,0.0000697,0.0087177,0.1574109,0.7179266,1.3585111,1.1367512,0.7405762,0.0000439,,,,
19 Jan 2022,1.00,0.0000697,0.0087363,0.1575622,0.7221781,1.3640704,1.1345587,0.7418398,0.0000440,,,,
20 Jan 2022,1.00,0.0000697,0.0087532,0.1576119,0.7239033,1.3616558,1.1337868,0.7429421,0.0000442,,,,
21 Jan 2022,1.00,0.0000699,0.0087874,0.1577287,0.7194245,1.3568521,1.1348162,0.7436603,0.0000442,,,,
22 Jan 2022,1.00,0.0000699,0.0087874,0.1577287,0.7194245,1.3568521,1.1348162,0.7436603,0.0000442,,,,
23 Jan 2022,1.00,0.0000699,0.0087874,0.1577287,0.7194245,1.3568521,1.1348162,0.7436603,0.0000442,,,,
24 Jan 2022,1.00,0.0000697,0.0087887,0.1580253,0.7124537,1.3487996,1.1304544,0.7428869,0.0000441,,,,
25 Jan 2022,1.00,0.0000697,0.0087696,0.1579804,0.7125552,1.3460762,1.1267606,0.7434391,0.0000442,,,,
26 Jan 2022,1.00,0.0000697,0.0087514,0.1581778,0.7170515,1.3511688,1.1276500,0.7437709,0.0000442,,,,
27 Jan 2022,1.00,0.0000695,0.0086686,0.1570475,0.7076139,1.3386881,1.1159469,0.7395903,0.0000442,,,,
28 Jan 2022,1.00,0.0000694,0.0086556,0.1571907,0.6973987,1.3390466,1.1138338,0.7371913,0.0000442,,,,
29 Jan 2022,1.00,0.0000694,0.0086556,0.1571907,0.6973987,1.3390466,1.1138338,0.7371913,0.0000442,,,,
30 Jan 2022,1.00,0.0000694,0.0086556,0.1571907,0.6973987,1.3390466,1.1138338,0.7371913,0.0000442,,,,
31 Jan 2022,1.00,0.0000696,0.0086622,0.1572080,0.7051689,1.3415616,1.1155734,0.7383343,0.0000442,,,,
01 Feb 2022,1.00,0.0000698,0.0087206,0.1572080,0.7096225,1.3486177,1.1259993,0.7408505,0.0000442,,,,
02 Feb 2022,1.00,0.0000697,0.0087524,0.1572080,0.7153588,1.3577733,1.1322464,0.7422803,0.0000442,,,,
03 Feb 2022,1.00,0.0000695,0.0087063,0.1571981,0.7120986,1.3563000,1.1285408,0.7418948,0.0000442,,,,
04 Feb 2022,1.00,0.0000695,0.0087033,0.1572080,0.7091696,1.3551972,1.1463946,0.7434944,0.0000442,,,,
05 Feb 2022,1.00,0.0000695,0.0087033,0.1572080,0.7091696,1.3551972,1.1463946,0.7434944,0.0000442,,,,
06 Feb 2022,1.00,0.0000695,0.0087033,0.1572080,0.7091696,1.3551972,1.1463946,0.7434944,0.0000442,,,,
07 Feb 2022,1.00,0.0000695,0.0086990,0.1572228,0.7111364,1.3517167,1.1446886,0.7438262,0.0000441,,,,
08 Feb 2022,1.00,0.0000695,0.0086634,0.1570574,0.7118958,1.3522650,1.1407712,0.7432181,0.0000440,,,,
09 Feb 2022,1.00,0.0000698,0.0086603,0.1571635,0.7176690,1.3572204,1.1435106,0.7449899,0.0000441,,,,
10 Feb 2022,1.00,0.0000698,0.0086384,0.1572970,0.7196833,1.3577733,1.1439030,0.7454342,0.0000441,,,,
11 Feb 2022,1.00,0.0000699,0.0086335,0.1573366,0.7168459,1.3598042,1.1416828,0.7443245,0.0000441,,,,
12 Feb 2022,1.00,0.0000699,0.0086335,0.1573366,0.7168459,1.3598042,1.1416828,0.7443245,0.0000441,,,,
13 Feb 2022,1.00,0.0000699,0.0086335,0.1573366,0.7168459,1.3598042,1.1416828,0.7443245,0.0000441,,,,
14 Feb 2022,1.00,0.0000699,0.0086646,0.1573044,0.7115918,1.3517167,1.1316057,0.7421701,0.0000440,,,,
15 Feb 2022,1.00,0.0000701,0.0086484,0.1576367,0.7140817,1.3544630,1.1345587,0.7432181,0.0000440,,,,
16 Feb 2022,1.00,0.0000701,0.0086440,0.1577237,0.7170515,1.3548300,1.1371390,0.7437156,0.0000440,,,,
17 Feb 2022,1.00,0.0000698,0.0086900,0.1577859,0.7202535,1.3618412,1.1370097,0.7442137,0.0000439,,,,
18 Feb 2022,1.00,0.0000696,0.0086944,0.1580453,0.7207207,1.3609145,1.1354604,0.7442691,0.0000438,,,,
19 Feb 2022,1.00,0.0000696,0.0086944,0.1580453,0.7207207,1.3609145,1.1354604,0.7442691,0.0000438,,,,
20 Feb 2022,1.00,0.0000696,0.0086944,0.1580453,0.7207207,1.3609145,1.1354604,0.7442691,0.0000438,,,,
21 Feb 2022,1.00,0.0000697,0.0087081,0.1578432,0.7198388,1.3610998,1.1337868,0.7427213,0.0000439,,,,
22 Feb 2022,1.00,0.0000696,0.0086885,0.1580303,0.7206168,1.3553809,1.1341726,0.7428869,0.0000438,,,,
23 Feb 2022,1.00,0.0000697,0.0086874,0.1582829,0.7275373,1.3592497,1.1344299,0.7437156,0.0000438,,,,
24 Feb 2022,1.00,0.0000694,0.0087021,0.1581128,0.7159221,1.3374348,1.1163206,0.7380618,0.0000438,,,,
25 Feb 2022,1.00,0.0000697,0.0086516,0.1583556,0.7217090,1.3394053,1.1215792,0.7390437,0.0000438,,,,
26 Feb 2022,1.00,0.0000697,0.0086516,0.1583556,0.7217090,1.3394053,1.1215792,0.7390437,0.0000438,,,,
27 Feb 2022,1.00,0.0000697,0.0086516,0.1583556,0.7217090,1.3394053,1.1215792,0.7390437,0.0000438,,,,
28 Feb 2022,1.00,0.0000696,0.0086606,0.1584686,0.7221259,1.3404826,1.1199462,0.7367025,0.0000438,,,,
01 Mar 2022,1.00,0.0000696,0.0087101,0.1584108,0.7264802,1.3401233,1.1161960,0.7367568,0.0000438,,,,
02 Mar 2022,1.00,0.0000695,0.0086711,0.1583105,0.7272198,1.3329779,1.1106175,0.7375175,0.0000438,,,,
03 Mar 2022,1.00,0.0000695,0.0086410,0.1582379,0.7316359,1.3381507,1.1075424,0.7363228,0.0000438,,,,
04 Mar 2022,1.00,0.0000695,0.0086621,0.1582429,0.7348618,1.3266118,1.0928962,0.7348618,0.0000438,,,,
05 Mar 2022,1.00,0.0000695,0.0086621,0.1582429,0.7348618,1.3266118,1.0928962,0.7348618,0.0000438,,,,
06 Mar 2022,1.00,0.0000695,0.0086621,0.1582429,0.7348618,1.3266118,1.0928962,0.7348618,0.0000438,,,,
07 Mar 2022,1.00,0.0000695,0.0086778,0.1582529,0.7386070,1.3185654,1.0894433,0.7345919,0.0000438,,,,
08 Mar 2022,1.00,0.0000696,0.0086424,0.1583030,0.7275373,1.3094147,1.0892060,0.7331916,0.0000438,,,,
09 Mar 2022,1.00,0.0000700,0.0086348,0.1582779,0.7332991,1.3154433,1.0992635,0.7345380,0.0000438,,,,
10 Mar 2022,1.00,0.0000700,0.0086230,0.1582003,0.7336219,1.3168291,1.1084017,0.7361060,0.0000438,,,,
11 Mar 2022,1.00,0.0000700,0.0085552,0.1578283,0.7318501,1.3087292,1.0990219,0.7351860,0.0000437,,,,
12 Mar 2022,1.00,0.0000700,0.0085552,0.1578283,0.7318501,1.3087292,1.0990219,0.7351860,0.0000437,,,,
13 Mar 2022,1.00,0.0000700,0.0085552,0.1578283,0.7318501,1.3087292,1.0990219,0.7351860,0.0000437,,,,
14 Mar 2022,1.00,0.0000699,0.0084764,0.1571586,0.7240605,1.3061651,1.0960105,0.7332453,0.0000437,,,,
15 Mar 2022,1.00,0.0000700,0.0084761,0.1567521,0.7215007,1.3077024,1.0991427,0.7330841,0.0000437,,,,
16 Mar 2022,1.00,0.0000701,0.0084537,0.1574679,0.7249529,1.3090719,1.0993843,0.7345919,0.0000437,,,,
